,all_middle,comp_text,compound,id_text,line_id,line_label,link,middle_terms,nom_suff
7520,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.6.9.5,40,40,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7521,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.6.9.5,47,47,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7522,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.6.9.5,56,56,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7524,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.6.9.5,69,69,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7525,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.6.9.7,41,41,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.7&display=Crit&charenc=gcirc#,,
7528,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.8.2.4,31,30,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.8.2.4&display=Crit&charenc=gcirc#,,
7532,:,šag? hul?-la,šag[heart] hul[rejoice],c.2.8.5.a,37,B30,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.8.5.a&display=Crit&charenc=gcirc#,,
7533,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.05.1,52,52,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.05.1&display=Crit&charenc=gcirc#,,
7539,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.08.26,17,B7,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.08.26&display=Crit&charenc=gcirc#,,
7540,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.08.28,3,3,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.08.28&display=Crit&charenc=gcirc#,,
7541,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.08.28,35,35,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.08.28&display=Crit&charenc=gcirc#,,
7542,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.08.30,19,19,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.08.30&display=Crit&charenc=gcirc#,,
7543,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.08.30,24,24,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.08.30&display=Crit&charenc=gcirc#,,
7548,:,šag? hul?-la,šag[heart] hul[rejoice],c.4.28.1,94,94,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.28.1&display=Crit&charenc=gcirc#,,
7551,:,šag? hul?-la,šag[heart] hul[rejoice],c.5.1.3,67,64,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.1.3&display=Crit&charenc=gcirc#,,
7552,:,šag? hul?-la,šag[heart] hul[rejoice],c.5.2.5,15,19,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.2.5&display=Crit&charenc=gcirc#,,
7558,:,šag? hul?-la,šag[heart] hul[rejoice],c.5.5.a,27,27,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.5.a&display=Crit&charenc=gcirc#,,
7559,:,šag? hul?-la,šag[heart] hul[rejoice],c.5.5.a,28,28,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.5.a&display=Crit&charenc=gcirc#,,
7560,:,šag? hul?-la,šag[heart] hul[rejoice],c.5.6.1,247,241,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.6.1&display=Crit&charenc=gcirc#,,
7564,:,šag? hul?-la,šag[heart] hul[rejoice],c.6.1.03,103,A99,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.6.1.03&display=Crit&charenc=gcirc#,,
7565,:,šag? hul?-la,šag[heart] hul[rejoice],c.6.1.21,31,C23,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.6.1.21&display=Crit&charenc=gcirc#,,
7568,:,šag? hul?-la,šag[heart] hul[rejoice],c.6.2.5,17,B5,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.6.2.5&display=Crit&charenc=gcirc#,,
7569,:,šag? hul?-la,šag[heart] hul[rejoice],c.6.2.5,72,A5,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.6.2.5&display=Crit&charenc=gcirc#,,
556,:,šag? hul?-la,šag[heart] hul[rejoice],etcsri/Q000376,66,67,,,
557,:,šag? hul?-la,šag[heart] hul[rejoice],etcsri/Q001546,20,ii 2,,,
558,:,šag? hul?-la,šag[heart] hul[rejoice],etcsri/Q001791,15,ii 4,,,
7523,:,šag? hul?-la-bi,šag[heart] hul[rejoice],c.2.6.9.5,63,63,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7480,:,šag? hul?-la-da,šag[heart] hul[rejoice],c.2.1.5,264,261,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.5&display=Crit&charenc=gcirc#,,
7549,:,šag? hul?-la-da,šag[heart] hul[rejoice],c.4.80.1,296,296,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.80.1&display=Crit&charenc=gcirc#,,
7483,:,šag? hul?-la-ka-na,šag[heart] hul[rejoice],c.2.2.3,108,106,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.3&display=Crit&charenc=gcirc#,,
7546,:,šag? hul?-la-ka-ne-ne,šag[heart] hul[rejoice],c.4.13.05,21,21,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.05&display=Crit&charenc=gcirc#,,
7462,:,šag? hul?-la-ka-ni,šag[heart] hul[rejoice],c.1.7.3,84,77,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.7.3&display=Crit&charenc=gcirc#,,
7498,:,šag? hul?-la-ka-ni,šag[heart] hul[rejoice],c.2.5.3.1,220,209,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.3.1&display=Crit&charenc=gcirc#,,
7535,:,šag? hul?-la-ka-ni,šag[heart] hul[rejoice],c.4.07.3,43,43,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.07.3&display=Crit&charenc=gcirc#,,
561,:,šag? hul?-la-ka-ni-še?,šag[heart] hul[rejoice],etcsri/X000112,8,8,,,
560,:,šag? hul?-la-na,šag[heart] hul[rejoice],etcsri/Q002257,11,11,,,
7547,:,šag? hul?-la-ne-ne,šag[heart] hul[rejoice],c.4.13.05,24,24,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.05&display=Crit&charenc=gcirc#,,
7477,:,šag? hul?-la-ni,šag[heart] hul[rejoice],c.2.1.2,113,154,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.2&display=Crit&charenc=gcirc#,,
7444,:,šag? hul?-la-ni-ta,šag[heart] hul[rejoice],c.1.1.1,208,172,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.1.1&display=Crit&charenc=gcirc#,,
7529,:,šag? hul?-la-ni-ta,šag[heart] hul[rejoice],c.2.8.3.5,25,25,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.8.3.5&display=Crit&charenc=gcirc#,,
7550,:,šag? hul?-la-ni-ta,šag[heart] hul[rejoice],c.5.1.3,63,60E,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.1.3&display=Crit&charenc=gcirc#,,
7554,:,šag? hul?-la-zu,šag[heart] hul[rejoice],c.5.3.3,219,237,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.3.3&display=Crit&charenc=gcirc#,,
7518,:,šag? hul?-la-zu-ta,šag[heart] hul[rejoice],c.2.6.9.5,22,22,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.5&display=Crit&charenc=gcirc#,,
7545,:,šag? hul?-la-?u??,šag[heart] hul[rejoice],c.4.13.03,32,A32,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.03&display=Crit&charenc=gcirc#,,
7463,:,šag? hul?-le,šag[heart] hul[rejoice],c.1.7.8,28,A28,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.7.8&display=Crit&charenc=gcirc#,,
7562,:,šag? hul?-le,šag[heart] hul[rejoice],c.5.9.1,4,A4,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.9.1&display=Crit&charenc=gcirc#,,
7482,:,šag? hul?-le-da,šag[heart] hul[rejoice],c.2.2.2,359,356,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.2.2&display=Crit&charenc=gcirc#,,
7507,:,šag? hul?-le-da,šag[heart] hul[rejoice],c.2.5.5.1,102,102,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.5.1&display=Crit&charenc=gcirc#,,
7505,:,šag? hul?-za,šag[heart] hul[rejoice],c.2.5.4.13,51,B15,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.13&display=Crit&charenc=gcirc#,,
7448,:,šag? im-hul?,šag[heart] hul[rejoice],c.1.1.3,256,258,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.1.3&display=Crit&charenc=gcirc#,,
7537,:,šag? im-hul?-le,šag[heart] hul[rejoice],c.4.07.8,22,18C,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.07.8&display=Crit&charenc=gcirc#,,
7534,:,šag? i?-hul?,šag[heart] hul[rejoice],c.4.07.2,40,40,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.07.2&display=Crit&charenc=gcirc#,,
7526,:,šag? mi-ni-ib-hul?,šag[heart] hul[rejoice],c.2.6.9.8,3,A3,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.8&display=Crit&charenc=gcirc#,,
7452,:,šag? mu-ni-in-hul?,šag[heart] hul[rejoice],c.1.2.2,60,A66,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.2.2&display=Crit&charenc=gcirc#,,
7453,:,šag? mu-ni-in-hul?,šag[heart] hul[rejoice],c.1.2.2,89,A95,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.2.2&display=Crit&charenc=gcirc#,,
7488,:An[1],šag? an-na-ke? hul?-la,šag[heart] hul[rejoice],c.2.4.2.02,23,23,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.02&display=Crit&charenc=gcirc#,An[1],
7499,:Enlil[1],šag? {d}en-lil?-la? hul?-la-am?-ta,šag[heart] hul[rejoice],c.2.5.4.01,80,A80,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.01&display=Crit&charenc=gcirc#,Enlil[1],
7493,:kug[pure] izi[wave] zig[rise],šag? kug izi-a zig?-?u?? mu-ši-ib?-hul?-hul?,šag[heart] hul[rejoice],c.2.4.2.16,43,C18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.16&display=Crit&charenc=gcirc#,kug[pure] izi[wave] zig[rise],
8537,-zu-še?:?idru[scepter] kug[pure],šu-zu-še? ?idru kug-ge ba-ab-du?-u?,šu[hand] du[push],c.2.4.2.24,66,66,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.24&display=Crit&charenc=gcirc#,?idru[scepter] kug[pure],-zu-še?
8542,:,šu X-du?,šu[hand] du[push],c.2.5.1.4,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.1.4&display=Crit&charenc=gcirc#,,
8487,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,145,132,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8488,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,150,137,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8489,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,155,142,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8490,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,160,147,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8491,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,165,152,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8492,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,170,157,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8493,:,šu al-du?-du?,šu[hand] du[push],c.1.4.1,175,162,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.4.1&display=Crit&charenc=gcirc#,,
8482,:,šu am?-du?-du?,šu[hand] du[push],c.1.3.3,11,11,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.3.3&display=Crit&charenc=gcirc#,,
8483,:,šu am?-du?-du?,šu[hand] du[push],c.1.3.3,12,12,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.3.3&display=Crit&charenc=gcirc#,,
8515,:,šu bi?-du?,šu[hand] du[push],c.2.1.7,1211,1213,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.7&display=Crit&charenc=gcirc#,,
8534,:,šu bi?-du?,šu[hand] du[push],c.2.4.2.18,9,9,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.18&display=Crit&charenc=gcirc#,,
8596,:,šu du,šu[hand] du[push],c.4.13.13,15,15,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.13&display=Crit&charenc=gcirc#,,
8597,:,šu du,šu[hand] du[push],c.4.13.13,18,18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.13&display=Crit&charenc=gcirc#,,
8465,:,šu du?,šu[hand] du[push],c.0.2.06,26,26,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.0.2.06&display=Crit&charenc=gcirc#,,
8466,:,šu du?,šu[hand] du[push],c.0.2.06,27,27,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.0.2.06&display=Crit&charenc=gcirc#,,
8469,:,šu du?,šu[hand] du[push],c.1.1.3,18,18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.1.3&display=Crit&charenc=gcirc#,,
8480,:,šu du?,šu[hand] du[push],c.1.3.1,561,I96,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.3.1&display=Crit&charenc=gcirc#,,
8481,:,šu du?,šu[hand] du[push],c.1.3.2,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.3.2&display=Crit&charenc=gcirc#,,
8539,:,šu du?,šu[hand] du[push],c.2.4.4.4,34,34,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.4.4&display=Crit&charenc=gcirc#,,
8540,:,šu du?,šu[hand] du[push],c.2.4.4.4,37,37,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.4.4&display=Crit&charenc=gcirc#,,
8541,:,šu du?,šu[hand] du[push],c.2.4.5.2,51,A50,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.5.2&display=Crit&charenc=gcirc#,,
8546,:,šu du?,šu[hand] du[push],c.2.5.4.01,14,A14,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.01&display=Crit&charenc=gcirc#,,
8548,:,šu du?,šu[hand] du[push],c.2.5.4.02,1,1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.02&display=Crit&charenc=gcirc#,,
8549,:,šu du?,šu[hand] du[push],c.2.5.4.02,3,3,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.02&display=Crit&charenc=gcirc#,,
8550,:,šu du?,šu[hand] du[push],c.2.5.4.08,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.08&display=Crit&charenc=gcirc#,,
8554,:,šu du?,šu[hand] du[push],c.2.5.4.15,2,A2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.15&display=Crit&charenc=gcirc#,,
8555,:,šu du?,šu[hand] du[push],c.2.5.4.15,20,A20,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.15&display=Crit&charenc=gcirc#,,
8556,:,šu du?,šu[hand] du[push],c.2.5.4.15,42,B11,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.15&display=Crit&charenc=gcirc#,,
8557,:,šu du?,šu[hand] du[push],c.2.5.4.15,109,17,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.15&display=Crit&charenc=gcirc#,,
8562,:,šu du?,šu[hand] du[push],c.2.5.6.4,38,38,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.6.4&display=Crit&charenc=gcirc#,,
8563,:,šu du?,šu[hand] du[push],c.2.5.6.4,39,39,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.6.4&display=Crit&charenc=gcirc#,,
8565,:,šu du?,šu[hand] du[push],c.2.6.6.1,26,22,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.6.1&display=Crit&charenc=gcirc#,,
8567,:,šu du?,šu[hand] du[push],c.2.6.7.1,34,34,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.7.1&display=Crit&charenc=gcirc#,,
8568,:,šu du?,šu[hand] du[push],c.2.6.7.1,35,35,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.7.1&display=Crit&charenc=gcirc#,,
8569,:,šu du?,šu[hand] du[push],c.2.6.7.1,41,41,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.7.1&display=Crit&charenc=gcirc#,,
8570,:,šu du?,šu[hand] du[push],c.2.6.9.2,1,1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.2&display=Crit&charenc=gcirc#,,
8572,:,šu du?,šu[hand] du[push],c.2.6.9.6,31,31,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.6&display=Crit&charenc=gcirc#,,
8573,:,šu du?,šu[hand] du[push],c.2.6.9.7,22,22,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.7&display=Crit&charenc=gcirc#,,
8575,:,šu du?,šu[hand] du[push],c.2.7.1.1,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.7.1.1&display=Crit&charenc=gcirc#,,
8579,:,šu du?,šu[hand] du[push],c.3.3.21,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.3.3.21&display=Crit&charenc=gcirc#,,
8580,:,šu du?,šu[hand] du[push],c.3.3.22,8,8,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.3.3.22&display=Crit&charenc=gcirc#,,
8581,:,šu du?,šu[hand] du[push],c.4.01.1,14,18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.01.1&display=Crit&charenc=gcirc#,,
8582,:,šu du?,šu[hand] du[push],c.4.01.1,16,20,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.01.1&display=Crit&charenc=gcirc#,,
8583,:,šu du?,šu[hand] du[push],c.4.03.1,5,A4,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.03.1&display=Crit&charenc=gcirc#,,
8587,:,šu du?,šu[hand] du[push],c.4.07.3,8,8,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.07.3&display=Crit&charenc=gcirc#,,
8591,:,šu du?,šu[hand] du[push],c.4.13.05,44,44,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.05&display=Crit&charenc=gcirc#,,
8592,:,šu du?,šu[hand] du[push],c.4.13.05,66,66,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.05&display=Crit&charenc=gcirc#,,
8593,:,šu du?,šu[hand] du[push],c.4.13.07,7,A6,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.07&display=Crit&charenc=gcirc#,,
8594,:,šu du?,šu[hand] du[push],c.4.13.07,9,A8,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.07&display=Crit&charenc=gcirc#,,
8598,:,šu du?,šu[hand] du[push],c.4.13.13,18,18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.13&display=Crit&charenc=gcirc#,,
8599,:,šu du?,šu[hand] du[push],c.4.13.c,2,2,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.13.c&display=Crit&charenc=gcirc#,,
8608,:,šu du?,šu[hand] du[push],c.4.19.2,4,4,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.19.2&display=Crit&charenc=gcirc#,,
8619,:,šu du?,šu[hand] du[push],c.4.29.1,18,A18,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.29.1&display=Crit&charenc=gcirc#,,
8620,:,šu du?,šu[hand] du[push],c.4.29.1,21,A21,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.29.1&display=Crit&charenc=gcirc#,,
8623,:,šu du?,šu[hand] du[push],c.4.80.1,71,71,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.80.1&display=Crit&charenc=gcirc#,,
8624,:,šu du?,šu[hand] du[push],c.4.80.1,130,130,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.80.1&display=Crit&charenc=gcirc#,,
8629,:,šu du?,šu[hand] du[push],c.5.5.3,13,13,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.5.5.3&display=Crit&charenc=gcirc#,,
8635,:,šu du?,šu[hand] du[push],c.6.2.5,176,1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.6.2.5&display=Crit&charenc=gcirc#,,
8470,:,šu du?-a,šu[hand] du[push],c.1.1.3,48,48,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.1.3&display=Crit&charenc=gcirc#,,
8495,:,šu du?-a,šu[hand] du[push],c.1.6.1,81,81,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.6.1&display=Crit&charenc=gcirc#,,
8496,:,šu du?-a,šu[hand] du[push],c.1.6.1,82,82,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.6.1&display=Crit&charenc=gcirc#,,
8497,:,šu du?-a,šu[hand] du[push],c.1.6.1,148,148,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.6.1&display=Crit&charenc=gcirc#,,
8502,:,šu du?-a,šu[hand] du[push],c.1.8.1.3,8,A7,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.1.8.1.3&display=Crit&charenc=gcirc#,,
8513,:,šu du?-a,šu[hand] du[push],c.2.1.7,1174,1176,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.1.7&display=Crit&charenc=gcirc#,,
8518,:,šu du?-a,šu[hand] du[push],c.2.4.1.1,97,97,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.1.1&display=Crit&charenc=gcirc#,,
8519,:,šu du?-a,šu[hand] du[push],c.2.4.1.1,109,106,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.1.1&display=Crit&charenc=gcirc#,,
8520,:,šu du?-a,šu[hand] du[push],c.2.4.1.1,320,C29,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.1.1&display=Crit&charenc=gcirc#,,
8521,:,šu du?-a,šu[hand] du[push],c.2.4.1.1,329,C38,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.1.1&display=Crit&charenc=gcirc#,,
8525,:,šu du?-a,šu[hand] du[push],c.2.4.2.02,118,118,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.02&display=Crit&charenc=gcirc#,,
8527,:,šu du?-a,šu[hand] du[push],c.2.4.2.02,157,157,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.02&display=Crit&charenc=gcirc#,,
8532,:,šu du?-a,šu[hand] du[push],c.2.4.2.07,4,4,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.07&display=Crit&charenc=gcirc#,,
8535,:,šu du?-a,šu[hand] du[push],c.2.4.2.20,1,1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.4.2.20&display=Crit&charenc=gcirc#,,
8551,:,šu du?-a,šu[hand] du[push],c.2.5.4.09,41,66,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.09&display=Crit&charenc=gcirc#,,
8552,:,šu du?-a,šu[hand] du[push],c.2.5.4.09,61,90,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.5.4.09&display=Crit&charenc=gcirc#,,
8571,:,šu du?-a,šu[hand] du[push],c.2.6.9.6,29,29,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.6.9.6&display=Crit&charenc=gcirc#,,
8576,:,šu du?-a,šu[hand] du[push],c.2.8.2.6,1,1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.2.8.2.6&display=Crit&charenc=gcirc#,,
8601,:,šu du?-a,šu[hand] du[push],c.4.14.2,1,A1,http://etcsl.orinst.ox.ac.uk/cgi-bin/etcsl.cgi?text=c.4.14.2&display=Crit&charenc=gcirc#,,
